Date,AT6,AT1,AT2,AT3,AT4,AT5,SWBC1,SWBC2,SWBC3,SWBC4,SWBC5,SWBC6,SWBC7,SWBC8,SWBC9,SWBC10,SWBC11,SWBC12,SWBC13,SWBC14,SWBC15
6/9/1994,11.953125,1.710069444,-1.324652779,-2.137784092,0.276537697,-0.994405865,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345725,3.06371,2.557386,2.500015,0.580386,2.721055,2.127577,0.829551,2.250052
6/10/1994,16.44965278,2.526041667,-0.172569446,-1.593276516,0.536954365,1.141010801,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345725,3.06371,2.557386,2.500015,0.580386,2.721055,2.127577,0.829551,2.250052
6/11/1994,17.75173611,2.473958334,-0.203819443,-0.720486111,-0.135168649,0.344328706,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345725,3.06371,2.557386,2.500015,0.580386,2.721055,2.127577,0.829551,2.250052
6/12/1994,18.63715278,1.935763888,1.603819443,-2.06991793,-1.452132937,2.402584876,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345725,3.06371,2.557386,2.500015,0.580386,2.721055,2.127577,0.829551,2.250052
6/13/1994,21.77083333,3.576388889,2.281944445,-0.261994949,-0.719246031,2.758487654,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345725,3.06371,2.557386,2.500015,0.580386,2.721055,2.127577,0.829551,2.250052
6/14/1994,21.44965278,3.394097222,-0.334535256,-2.994791667,-0.802331349,1.573109568,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345725,3.06371,2.557386,2.500015,0.580386,2.721055,2.127577,0.829551,2.250052
6/15/1994,25.47743056,4.574652777,-0.244791666,-2.287720959,0.239335318,1.511381173,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345725,3.06371,2.557386,2.500015,0.580386,2.721055,2.127577,0.829551,2.250052
6/16/1994,26.80555555,10.03472222,4.849999999,-0.757575758,0.049603174,2.561728394,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345725,3.06371,2.557386,2.500015,0.580386,2.721055,2.127577,0.829551,2.250052
6/17/1994,26.46701389,11.953125,4.655902777,-0.755208334,0.05828373,1.497878086,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345764,3.06371,2.557386,2.500015,0.580386,2.721071,2.127681,0.829551,2.250064
6/18/1994,26.84027778,10.52083333,5.040277778,0.110479798,-0.342261904,2.719907407,2.87041,0.251967,2.738244,2.84295,0.868795,2.723779,2.345764,3.06371,2.557386,2.500015,0.580386,2.721071,2.127681,0.829551,2.250064
6/19/1994,25.53819445,8.489583334,3.893750001,1.775568183,-0.434027778,4.056712963,2.870423,0.251967,2.738586,2.842967,0.868795,2.723806,2.345791,3.06371,2.557484,2.500015,0.580386,2.721209,2.127758,0.829551,2.250071
6/20/1994,23.31597222,5.156249998,0.238194444,-1.507260102,-0.90029762,0.19868827,2.87047,0.251967,2.738905,2.842991,0.868795,2.723929,2.345833,3.06371,2.557522,2.500015,0.580386,2.721309,2.127758,0.829551,2.250093
6/21/1994,24.13194444,3.40277778,3.074252137,0.104166667,-1.096230159,2.912808641,2.87047,0.251967,2.738905,2.842991,0.868795,2.723929,2.345833,3.06371,2.557522,2.500015,0.580386,2.721309,2.127758,0.829551,2.250093
6/22/1994,21.47569444,0.954861112,0.952190169,-0.733901515,-0.677083334,1.475694444,2.87047,0.251967,2.73948,2.843111,0.868795,2.723929,2.345882,3.06371,2.557745,2.500015,0.580386,2.721309,2.127821,0.829551,2.250421
6/23/1994,22.96875,3.975694446,2.103365384,2.362689394,0.190972221,1.718750001,2.87318,0.251967,2.745884,2.846554,0.868795,2.729186,2.347334,3.06371,2.566111,2.515027,0.580386,2.721309,2.133149,0.829551,2.255518
6/24/1994,17.734375,-0.25173611,-0.919471155,-2.000473486,0.452628968,0.990547841,2.874457,0.251967,2.750109,2.847275,0.868795,2.751023,2.347379,3.06371,2.572226,2.554525,0.580386,2.721309,2.134097,0.829551,2.255657
6/25/1994,19.15798611,-0.355902778,-0.475347222,-1.940498738,0.507192461,0.361689815,2.874694,0.251967,2.751869,2.847275,0.868795,2.751488,2.347379,3.06371,2.574392,2.557903,0.580386,2.721385,2.134113,0.829551,2.25566
6/26/1994,20.83333333,1.979166668,0.011111112,0.90909091,0.218253968,0.015432098,2.874694,0.251967,2.752423,2.847287,0.868795,2.751682,2.347379,3.06371,2.576188,2.559838,0.580386,2.721385,2.134113,0.829551,2.25566
6/27/1994,18.61111111,1.875000001,-0.833333335,-1.426767676,-0.634920635,0.030864198,2.874694,0.251967,2.75247,2.847287,0.868795,2.751683,2.347379,3.06371,2.576216,2.559918,0.580386,2.72139,2.134113,0.829551,2.25566
6/28/1994,21.25,2.222222223,1.591880342,-0.025252526,-0.228174603,1.296296296,2.874724,0.251967,2.752701,2.847287,0.868795,2.751743,2.347379,3.06371,2.576523,2.560919,0.580386,2.721454,2.134113,0.829551,2.255663
6/29/1994,19.77430556,1.927083334,1.344818376,-0.819128788,-1.564980159,2.119984568,2.874724,0.251967,2.752701,2.847287,0.868795,2.751743,2.347379,3.06371,2.576523,2.560919,0.580386,2.721454,2.134113,0.829551,2.255663
6/30/1994,18.59375,1.163194445,0.749305556,-1.444128788,-0.483630952,1.726466049,2.874724,0.251967,2.752701,2.847287,0.868795,2.751743,2.347379,3.06371,2.576523,2.560919,0.580386,2.721454,2.134113,0.829551,2.255663
7/1/1994,21.15451389,4.210069445,2.372462608,-1.130839645,-0.819692461,2.620563271,2.874724,0.251967,2.752701,2.847287,0.868795,2.751743,2.347379,3.06371,2.576523,2.560919,0.580386,2.721454,2.134113,0.829551,2.255663
7/2/1994,19.59677419,5.469790066,5.034808382,1.250213348,-1.147273425,4.288132219,2.874724,0.251967,2.752701,2.847287,0.868795,2.751743,2.347379,3.06371,2.576523,2.560919,0.580386,2.721454,2.134113,0.829551,2.255663
7/3/1994,16.15591398,0.91781874,0.133691756,-1.268328445,-0.540514592,0.723815213,2.874724,0.251967,2.752963,2.847287,0.868795,2.751757,2.347379,3.06371,2.576615,2.561373,0.580386,2.721454,2.134113,0.829551,2.255663
7/4/1994,19.93727599,2.953149,-0.473835126,-2.324628776,-0.042882746,1.495917962,2.875233,0.251967,2.768975,2.848256,0.868795,2.759889,2.347379,3.06371,2.584645,2.579869,0.580386,2.721454,2.134146,0.829551,2.255816
7/5/1994,22.48207885,4.287634408,1.264130134,-2.631557512,-1.69450845,2.497510952,2.877441,0.251967,2.793987,2.851904,0.868795,2.765146,2.347379,3.06371,2.591904,2.592992,0.580386,2.721454,2.134424,0.829551,2.257605
7/6/1994,24.85663082,5.689964157,1.726288943,-0.231753014,-1.5421787,2.01712465,2.884456,0.251967,2.814955,2.856036,0.868795,2.775835,2.347496,3.06371,2.598319,2.611129,0.580386,2.7245,2.136941,0.829551,2.262593
7/7/1994,24.53405018,7.520161289,2.215674111,0.872434017,-0.346902202,1.092692153,2.896498,0.251967,2.851105,2.85978,0.868795,2.823437,2.348275,3.06371,2.616848,2.675163,0.580386,2.737129,2.145476,0.829551,2.272553
7/8/1994,21.96236559,5.955421148,1.310656189,0.687113068,-1.62890425,0.527180406,2.903813,0.251967,2.866811,2.860897,0.868795,2.869286,2.349682,3.063722,2.624755,2.730652,0.580386,2.749414,2.154082,0.829551,2.279527
7/9/1994,19.65740741,2.99074074,2.659544159,0.728835979,-1.017195769,1.277777776,2.903825,0.251967,2.86694,2.860959,0.868795,2.869403,2.349682,3.063741,2.624966,2.730983,0.580386,2.749414,2.154095,0.829551,2.279527
7/10/1994,15.57407407,-0.457671958,-0.002849003,-1.711279461,-1.866402117,2.34876543,2.903825,0.251967,2.86694,2.860959,0.868795,2.869403,2.349682,3.063741,2.624966,2.730983,0.580386,2.749414,2.154095,0.829551,2.279527
7/11/1994,18.27956989,-0.713485664,-1.068720706,-3.298712937,0.114887353,0.995619274,2.903825,0.251967,2.86694,2.860959,0.868795,2.869403,2.349682,3.063741,2.624966,2.730983,0.580386,2.749414,2.154095,0.829551,2.279527
7/12/1994,22.12365591,0.040322581,1.256989247,-0.767758228,-0.703725039,2.169952209,2.903825,0.251967,2.86694,2.860959,0.868795,2.869403,2.349682,3.063741,2.624966,2.730983,0.580386,2.749414,2.154095,0.829551,2.279527
7/13/1994,19.72222222,4.583333333,2.5,1.515151514,-1.378968255,2.006172839,2.903825,0.251967,2.86694,2.860991,0.868795,2.869951,2.349682,3.063741,2.625322,2.732262,0.580386,2.749414,2.154095,0.829551,2.279527
7/14/1994,15.98566308,2.166218639,0.074551972,-0.163326817,-1.444892473,0.584428514,2.903944,0.251967,2.867678,2.86114,0.868795,2.871916,2.34977,3.063741,2.626018,2.734141,0.580386,2.749474,2.155016,0.829551,2.280028
7/15/1994,16.24074074,-0.356481482,-1.825925926,-3.632996634,-2.42989418,1.209876544,2.903944,0.251967,2.867703,2.861249,0.868795,2.871923,2.349845,3.063741,2.626018,2.734141,0.580386,2.749503,2.155016,0.829551,2.280081
7/16/1994,19.84259259,1.826719577,0.453703703,-0.911375662,-0.484788361,1,2.903944,0.251967,2.868591,2.864041,0.868795,2.872112,2.351937,3.063741,2.626101,2.734141,0.580386,2.749976,2.155032,0.829551,2.280774
7/17/1994,20.87037037,2.060846562,1.148148148,-1.1005291,-0.875661376,1.271604939,2.903944,0.251967,2.868659,2.864041,0.868795,2.872112,2.351937,3.063741,2.626115,2.734211,0.580386,2.749977,2.155032,0.829551,2.280774
7/18/1994,20.28645833,1.328124998,1.897569444,-1.247933201,-1.181795635,2.338927468,2.903944,0.251967,2.868659,2.864041,0.868795,2.872112,2.351937,3.063741,2.626115,2.734211,0.580386,2.749983,2.155032,0.829551,2.280774
7/19/1994,22.31770833,4.296875001,1.406597223,-1.544725529,-0.797371031,2.286844136,2.905634,0.251967,2.870954,2.864747,0.868795,2.875569,2.352392,3.063741,2.628369,2.73885,0.580386,2.750049,2.157713,0.829551,2.284116
7/20/1994,23.42881944,2.144097222,1.439930556,0.108713624,-0.142609127,1.638695988,2.907542,0.251967,2.875157,2.871949,0.868795,2.892619,2.353226,3.063741,2.636348,2.759421,0.580386,2.754169,2.163658,0.829551,2.286261
7/21/1994,22.19618056,1.362847224,1.018402778,-0.145089285,-0.17485119,0.992476853,2.907562,0.251967,2.87534,2.872016,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/22/1994,21.41493055,1.901041666,1.881597221,-0.264963624,-0.956101192,1.831597221,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/23/1994,20.60185185,-0.628306877,0.846296297,-1.620370369,-1.074735449,1.805555556,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/24/1994,20.81481482,0.814814815,2.037037037,-0.00462963,-0.960978835,2.049382717,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/25/1994,19.32291667,1.163194445,2.034027777,0.010747354,-1.629464286,1.946373457,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/26/1994,17.59548611,0.99826389,1.517708334,0.002893519,-1.114831349,1.453510803,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/27/1994,16.21527778,-0.277777778,0.481944444,-1.60218254,-1.314484127,1.385030864,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/28/1994,16.81423611,-1.276041668,-0.507986112,-1.46618717,-0.497271826,0.980902778,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/29/1994,19.18458781,-0.919578852,-0.014130134,-1.066734938,0.444508447,0.866686579,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/30/1994,20.38888889,0.111111112,0.004273505,-0.430555556,0.289682539,0.589506173,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
7/31/1994,20.92592593,-0.145502647,-0.366809116,-1.99074074,0.003306878,0.277777778,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759451,0.580386,2.754689,2.16367,0.829551,2.286391
8/1/1994,22.29166667,2.053571428,1.223290598,-0.458333333,-0.64484127,2.730263158,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759461,0.580386,2.754689,2.16367,0.829551,2.286391
8/2/1994,20.74652778,1.649305556,-0.385950855,-0.086805556,-0.52331349,0.84886696,2.907562,0.251967,2.87534,2.872017,0.868795,2.892619,2.353236,3.063741,2.636452,2.759461,0.580386,2.754689,2.16367,0.829551,2.286391
8/3/1994,20.65412186,0.306899642,-0.980493521,-1.429211468,0.406105992,0.157045841,2.907562,0.251967,2.87534,2.872045,0.868795,2.892619,2.353236,3.063741,2.636452,2.75948,0.580386,2.754919,2.16367,0.829551,2.286391
8/4/1994,21.81899642,3.659274193,2.481389578,2.610663081,0.19201229,1.994435012,2.907562,0.251967,2.875341,2.872045,0.868795,2.892619,2.353236,3.063741,2.636465,2.75948,0.580386,2.754919,2.16367,0.829551,2.286391
8/5/1994,13.5125448,0.318100359,1.151433692,-0.806899641,-2.18189964,2.211375212,2.907562,0.251967,2.875341,2.872045,0.868795,2.892619,2.353236,3.063741,2.636465,2.75948,0.580386,2.754919,2.16367,0.829551,2.286391
8/6/1994,14.67741935,-1.394009218,-0.995657569,-1.183691757,-0.015040963,0.7592907,2.907562,0.251967,2.875341,2.872045,0.868795,2.892619,2.353236,3.063741,2.636465,2.75948,0.580386,2.754919,2.16367,0.829551,2.286391
8/7/1994,16.4874552,-2.599846391,-1.375792665,-1.943100358,0.039042499,0.274004906,2.907562,0.251967,2.875341,2.872045,0.868795,2.892619,2.353236,3.063741,2.636465,2.75948,0.580386,2.755013,2.16367,0.829551,2.286391
8/8/1994,18.96057348,2.333589349,1.930658948,-0.442204302,-0.464029697,1.665251839,2.907562,0.251967,2.875341,2.872045,0.868795,2.892619,2.353236,3.063741,2.636465,2.75948,0.580386,2.755953,2.16367,0.829551,2.286391
8/9/1994,14.58781362,1.671146953,2.504480287,0.101702509,-2.773297491,3.111205432,2.907562,0.251967,2.875559,2.872209,0.868795,2.892699,2.353236,3.063741,2.637012,2.759517,0.580386,2.755953,2.163685,0.829551,2.286391
8/10/1994,14.16666667,0.937500002,0.982905983,0.444444444,-0.714285714,1.783625731,2.908863,0.251967,2.890857,2.88284,0.868795,2.904065,2.360929,3.063741,2.648981,2.770493,0.580386,2.776599,2.165929,0.829551,2.292855
8/11/1994,13.95833333,-1.145833334,-1.907051281,-2.763888889,-0.277777776,0.157163743,2.911835,0.251967,2.899723,2.882893,0.868795,2.918195,2.360929,3.063741,2.652239,2.792003,0.580386,2.776599,2.166127,0.829551,2.293439
8/12/1994,17.12673611,-0.581597222,-0.939503205,-0.609375001,0.985863095,-0.943439329,2.912615,0.251967,2.911659,2.882893,0.868795,2.918405,2.360929,3.063741,2.663633,2.792689,0.580386,2.776599,2.167994,0.829551,2.293644
8/13/1994,19.02777778,-0.01984127,0.505555556,-2.194444444,-0.277777777,1.498538012,2.913994,0.251967,2.92151,2.882893,0.868795,2.91887,2.360929,3.063741,2.674864,2.79576,0.580386,2.776599,2.170904,0.829551,2.294854
8/14/1994,17.00520833,1.330605159,2.582986111,0.699652778,-1.427331349,2.531524122,2.913994,0.251967,2.92151,2.882893,0.868795,2.91887,2.360929,3.063741,2.674864,2.79576,0.580386,2.776599,2.170904,0.829551,2.294854
8/15/1994,15.56423611,-1.171875003,0.097569444,-1.68576389,-0.933779762,1.499908625,2.913994,0.251967,2.92151,2.882893,0.868795,2.91887,2.360929,3.063741,2.674864,2.79576,0.580386,2.776599,2.170904,0.829551,2.294854
8/16/1994,17.88194445,-1.284722221,0.248611111,-1.034722221,-0.203373015,1.17141813,2.913994,0.251967,2.92151,2.882893,0.868795,2.91887,2.360929,3.063741,2.674864,2.79576,0.580386,2.776599,2.170904,0.829551,2.294854
8/17/1994,19.140625,0.321180554,-0.570486111,-1.234375001,0.281498016,0.704952486,2.913994,0.251967,2.92151,2.882893,0.868795,2.91887,2.360929,3.063741,2.674864,2.79576,0.580386,2.776599,2.170904,0.829551,2.294854
8/18/1994,21.13715278,5.755208333,1.392708333,0.067708333,0.522073412,0.757035818,2.913994,0.251967,2.92151,2.882893,0.868795,2.91887,2.360929,3.063741,2.674864,2.79577,0.580386,2.776599,2.170904,0.829551,2.294854
8/19/1994,18.95833333,1.423611111,-1.019444445,-1.638888889,-1.517857143,-0.369152048,2.915776,0.251967,2.927335,2.882895,0.868795,2.933933,2.360929,3.063741,2.69127,2.83268,0.580386,2.776599,2.176306,0.829551,2.295682
8/20/1994,19.30555556,1.408730159,1.238888887,0.222222222,-1.200396825,0.913742689,2.916676,0.251967,2.930106,2.882902,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776599,2.18125,0.829551,2.296182
8/21/1994,16.78819444,-0.354662699,1.36597222,-1.336805556,-1.416170636,2.78234649,2.916676,0.251967,2.930106,2.882902,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776599,2.18125,0.829551,2.296182
8/22/1994,18.27256944,0.911458333,0.939236112,-0.574652776,0.256696429,1.839820906,2.916676,0.251967,2.930106,2.882902,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776599,2.18125,0.829551,2.296182
8/23/1994,19.04121864,0.082885303,-0.092114696,-1.417114696,-0.323860727,1.336540276,2.916676,0.251967,2.930106,2.882902,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776599,2.18125,0.829551,2.296182
8/24/1994,21.46953405,-0.474910393,-0.086021505,-2.961021504,-0.207053251,1.425674403,2.916676,0.251967,2.930106,2.882902,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776599,2.18125,0.829551,2.296182
8/25/1994,23.02867384,1.917562724,0.662007169,-1.374103943,-0.79077061,1.69826448,2.916676,0.251967,2.930125,2.882902,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776599,2.18125,0.829551,2.296182
8/26/1994,23.53942652,2.150537634,1.550537635,0.706093189,-0.369303636,1.594982078,2.916676,0.251967,2.930125,2.882902,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776599,2.18125,0.829551,2.296182
8/27/1994,22.73297491,3.209165387,2.010752689,-1.114247311,-0.749167946,2.659875496,2.916708,0.251967,2.930125,2.882902,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776599,2.181261,0.829551,2.296182
8/28/1994,21.25448029,3.317972351,2.754480287,0.629480287,-1.513376856,2.716468591,2.916836,0.251967,2.930125,2.882909,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776612,2.181307,0.829551,2.296182
8/29/1994,16.12007168,1.536738351,2.131182795,-1.018817204,-0.824372761,2.450481041,2.916948,0.251967,2.930125,2.882909,0.868795,2.944922,2.360929,3.063741,2.698666,2.854607,0.580386,2.776612,2.181339,0.829551,2.296182
8/30/1994,17.43727599,3.791442651,2.092831541,0.25672043,-0.13216846,2.159498207,2.917225,0.251967,2.930656,2.883823,0.868795,2.944922,2.360929,3.063741,2.698743,2.854683,0.580386,2.776674,2.181379,0.829551,2.296182
8/31/1994,14.88715278,2.664930557,2.642708333,0.123263889,-1.263640873,2.679550438,2.917234,0.251967,2.931628,2.885518,0.868795,2.944984,2.360939,3.063791,2.698978,2.854839,0.580386,2.776724,2.181384,0.829551,2.296182
6/1/1995,20.23297491,0.163530467,0.350496277,0.245601174,0.366719767,1.446425202,2.800495,0.393106,3.227823,3.594211,1.300066,3.969392,2.812249,3.25168,3.365002,3.625618,0.872445,3.387611,2.536275,0.982876,2.565497
6/2/1995,19.62365591,1.394489246,0.79032258,0.141332681,0.37468472,1.012544802,2.800495,0.393106,3.227823,3.594211,1.300066,3.969392,2.812249,3.25168,3.365002,3.625618,0.872445,3.387611,2.536275,0.982876,2.565497
6/3/1995,19.80555556,5.708333333,1.427777778,-0.333333333,2.017489712,1.355263159,2.800495,0.393106,3.227823,3.594211,1.300066,3.969392,2.812249,3.25168,3.365002,3.625618,0.872445,3.387611,2.536275,0.982876,2.565497
6/4/1995,20.17592593,7.363425926,1.620370371,-0.682659933,1.287037037,1.038499025,2.800495,0.393106,3.227823,3.594211,1.300066,3.969392,2.812249,3.25168,3.365002,3.625618,0.872445,3.387611,2.536275,0.982876,2.565497
6/5/1995,21.09318996,5.641801074,-0.028604908,-0.409335287,1.792778441,0.011318618,2.800495,0.393106,3.227823,3.594211,1.300066,3.969392,2.812249,3.25168,3.365002,3.625618,0.872445,3.387611,2.536275,0.982876,2.565497
6/6/1995,21.56481481,4.967592593,0.421652422,-0.720538721,1.25617284,0.556042885,2.800495,0.393106,3.228242,3.594216,1.300066,3.969392,2.812249,3.25168,3.365052,3.625685,0.872445,3.387625,2.536277,0.982876,2.56571
6/7/1995,22.24910394,9.887992832,5.924317616,2.08496253,0.006305588,2.453782304,2.800495,0.393106,3.228591,3.594291,1.300066,3.969392,2.812267,3.25168,3.365052,3.625814,0.872445,3.387625,2.536277,0.982876,2.565734
6/8/1995,15.1344086,8.780241935,7.15363937,3.7833985,-1.9437807,5.32446708,2.800495,0.393106,3.228591,3.594291,1.300066,3.969392,2.812267,3.25168,3.365052,3.625814,0.872445,3.387625,2.536277,0.982876,2.565734
6/9/1995,10.9139785,3.413978496,-0.036876206,-3.328445747,-0.495486525,0.299943407,2.800495,0.393106,3.228698,3.594291,1.300066,3.969392,2.812267,3.25168,3.365078,3.625824,0.872445,3.387663,2.536281,0.982876,2.565776
6/10/1995,14.76851852,4.31712963,1.27962963,-1.19107744,-0.468106995,1.376705655,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/11/1995,14.32407407,3.560185186,3.657407406,-1.105218856,-3.710905349,4.908869396,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/12/1995,14.15770609,0.268817204,0.920526606,-1.372596936,-1.048055223,2.271741181,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/13/1995,16.70250896,-1.596102151,0.078577335,-2.022238515,-0.499137131,1.644029427,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/14/1995,19.2921147,3.14628136,0.114764267,-1.175057023,-0.656444975,1.485097151,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/15/1995,20.13888889,4.999999999,-0.608974359,-1.25,-0.447530865,0.343567252,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/16/1995,21.55555556,3.569444445,-0.752136751,-1.967171717,-0.77983539,0.429824562,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/17/1995,24.17592593,3.62037037,-1.001851851,-2.099326599,0.029835392,0.798732944,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/18/1995,26.23148148,2.30787037,-0.457407407,-1.142255892,0.130658436,0.851364523,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/19/1995,27.08781362,0.629480286,0.987386269,0.345389378,0.369706624,1.035182042,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/20/1995,26.02150538,2.445116486,1.128342982,-0.076979473,-0.676025488,1.723259763,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/21/1995,26.1827957,6.460573478,1.492624759,0.374714891,-0.113500597,1.226655349,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/22/1995,24.98207885,5.989023296,-0.658946789,-0.952264582,-0.069361476,-0.105640446,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/23/1995,25.19713262,4.43324373,-0.213978494,-0.787715867,0.166268419,0.182512736,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/24/1995,24.39814815,2.662037036,-0.379629629,-0.374579124,0.612139918,-0.148635477,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/25/1995,23.85185185,4.486772487,1.007407407,-0.138047137,-0.098765432,0.796296295,2.80062,0.393106,3.229884,3.594292,1.300066,3.969392,2.812269,3.25168,3.365276,3.626025,0.872445,3.388204,2.536397,0.982876,2.566719
6/26/1995,24.23835125,8.266129032,3.53322305,1.144916911,0.699256604,1.299754762,2.800626,0.393106,3.230076,3.594361,1.300066,3.969392,2.812385,3.25168,3.365339,3.626025,0.872445,3.388204,2.536401,0.982876,2.566879
6/27/1995,22.3655914,6.775313618,1.500206782,0.446399479,0.421146954,0.479626484,2.800694,0.393106,3.231479,3.594966,1.300066,3.969407,2.812748,3.25168,3.366839,3.626154,0.872445,3.388209,2.53803,0.982876,2.567754
6/28/1995,21.85483871,5.743727598,1.662531016,-0.4052623,0.568830478,1.065365025,2.800842,0.393106,3.233386,3.596672,1.300066,3.969424,2.812962,3.25168,3.369126,3.626372,0.872445,3.388241,2.538997,0.982876,2.568345
6/29/1995,21.82795699,4.605734767,0.74889716,-0.533154123,-0.620602683,1.389360497,2.800842,0.393106,3.233386,3.596672,1.300066,3.969424,2.812962,3.25168,3.369126,3.626372,0.872445,3.388241,2.538997,0.982876,2.568345
6/30/1995,22.05197133,4.100582436,4.007099531,2.860052134,-0.520045135,3.236181854,2.800842,0.393106,3.233386,3.596672,1.300066,3.969424,2.812962,3.25168,3.369126,3.626372,0.872445,3.388241,2.538997,0.982876,2.568345
7/1/1995,16.17383512,1.530977982,2.816347201,0.565369517,-1.202708085,2.314186002,2.800842,0.393106,3.233386,3.596672,1.300066,3.969424,2.812962,3.25168,3.369126,3.626372,0.872445,3.388241,2.538997,0.982876,2.568345
